Video Id,Primary Label,Predicted Label,Languages,Response
L9QTT4zg6vU,irrelevant,appropriate,['French'],"{""label"":""appropriate"",""justification"":""The video content and audio transcription focus on a discussion of tax benefits and real estate investment. There is no presence of violence, inappropriate language, sexual content, or any other elements deemed inappropriate for children under 9. The language is French."",""languages"":[""French""]}"
PNLjw8ZS6IU,child directed,appropriate,"['French', 'English']","{""label"":""appropriate"",""justification"":""The image consists of a Barbie logo and a positive message which translates to 'You can be anything you want' in French. There is no depiction of violence, sexual content, discrimination, offensive language, or other inappropriate themes mentioned in the criteria. The audio transcription only mentions 'Music Thank you,' which is neutral and not offensive. The content appears suitable for children under 9 years old."",""languages"":[""French"",""English""]}"
FgmZUfDFk1Y,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video content primarily shows logo imagery and does not include inappropriate content such as violence, sexual themes, discriminatory language, or other elements listed as inappropriate. The audio transcription discusses renting out a room via Airbnb, which does not inherently contain inappropriate topics for children, as it talks about making money from unused space."",""languages"":[""English""]}"
RCSC2jGDBos,irrelevant,appropriate,['French'],"{""label"":""appropriate"",""justification"":""The video contains information about real estate investment and tax benefits. There is no depiction of violence, horror, discrimination, self-harm, offensive language, inappropriate clothing, or other mature themes. The discussion is primarily financial and economic, which is not inherently inappropriate, though children may not fully understand it."",""languages"":[""French""]}"
Fzf6BSbINPQ,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The content is purely informational and related to a document management solution. There are no elements of violence, scariness, sexual content, discrimination, offensive language, or any other inappropriate themes mentioned in the criteria. The images show a company logo which is not harmful for children."",""languages"":[""English""]}"
IHcdHuAdNNQ,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video content consists of images of jewelry, specifically a bracelet with charms, which does not depict any of the inappropriate elements such as violence, self-harm, horror, sexual content, or offensive language. The audio transcription 'Pandora, for all stories' is neutral and does not contain any inappropriate themes or language. Additionally, the language spoken is clearly in English, which is suitable for children."",""languages"":[""English""]}"
xJFSnkwE0Ao,irrelevant,appropriate,[],"{""label"":""appropriate"",""justification"":""The video contains just musical notes as audio and visuals are simple brand promotion text without any inappropriate content. There is nothing that falls under inappropriate content based on the given definitions."",""languages"":[]}"
8wYSPQp8jNQ,child directed,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video appears to feature cartoonish characters and settings with an emphasis on reading and storytelling. The transcript has a playful narrative with elements of imagination involving an 'evil wizard' who takes away stories, which might appear slightly suspenseful but is overall light-hearted. There is no mention or depiction of violence, self-harm, scary elements, offensive language, discrimination, or any other potentially disturbing content on the list provided. Thus, it seems suitable for children under 9."",""languages"":[""English""]}"
EW9CtqXZGFg,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The conversation is about a professional music event celebrating women in music, and the dialogue focuses on positive topics such as support from family and career achievements. There are no themes of violence, self-harm, or other inappropriate content mentioned in the description."",""languages"":[""English""]}"
AbfLobuCMX4,irrelevant,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The audio transcription indicates romantic themes and expressions of love, which include emotionally intense and potentially distressing subject matter for children under 9. Moreover, the video includes romantic song elements, making it inappropriate for this age group based on the specified criteria."",""languages"":[""English""]}"
IbbbOor0c8Y,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The image grid shows an advertisement for a sale, which includes discount information with no elements of violence, scariness, or inappropriate content as defined. The language used is English, and there are no mature or inappropriate themes present that would make the video unsuitable for children under 9."",""languages"":[""English""]}"
F5bdUEBwXBQ,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The audio transcription is about subscribing to a YouTube channel to watch someone learn Russian, which is educational content. The visual content only contains text urging viewers to \""PLEASE SUBSCRIBE,\"" which is not harmful or inappropriate. There is no indication in the text or images of violence, sexual content, offensive language, or any other inappropriate themes listed in the criteria."",""languages"":[""English""]}"
wRKzTijbyK4,child directed,,,"{""type"":""object"",""properties"":{""label"":{""type"":""string"",""enum"":[""inappropriate"",""appropriate""]},""justification"":{""type"":""string""},""languages"":{""type"":""array"",""items"":{""type"":""string""}}}}"
WP7SVKcWJEY,irrelevant,appropriate,"['English', 'Spanish']","{""label"":""appropriate"",""justification"":""The imagery in the image grid shows a presentation-related context with no explicit content or concerning imagery. The audio transcription is a motivational speech about personal achievements, heritage, and inspiration, with positive language and themes. There are no elements of violence, inappropriate language, or other content that would be considered unsuitable for children under 9."",""languages"":[""English"",""Spanish""]}"
HkxHxN8gREs,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The audio transcription and images do not contain any content that matches the inappropriate criteria for children under 9. The content is a technical description of Rosemount 3051 pressure transmitters, focusing on features like Bluetooth connectivity and diagnostic capabilities. There is no violence, sexual content, discrimination, or other inappropriate elements."",""languages"":[""English""]}"
mdYeY0KjYJQ,irrelevant,inappropriate,['English'],"{""label"":""inappropriate"",""justification"":""The image features a character with a potentially scary and intimidating appearance, which might be frightening to children under 9. Furthermore, this character might be associated with frightening or intense themes. The audio transcription is innocuous, but the visual content is key here."",""languages"":[""English""]}"
lLQs7sfJXTw,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The image grid shows a promotional content for a product, and the transcription indicates a marketing message for a product related to Umrah. There is no mention or depiction of violence, self-harm, scariness, distressing scenes, stunts, sexual content, discrimination, offensive language, substances, inappropriate clothing, death, intimacy, or romantic themes. Therefore, it is appropriate for children."",""languages"":[""English""]}"
iUPJ00AHpMU,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video grid shows images of pet food bags and the audio transcription mentions 'Making healthy taste this good. Science did that.' There is no content related to violence, self-harm, scariness, sexual content, discrimination, offensive language, substance use, crude humor, inappropriate clothing, death, or intimacy. It is an advertisement for pet food, and the language used is English. Therefore, it is appropriate for children under 9."",""languages"":[""English""]}"
Vp4vm73t2UY,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The imagery in the video consists of a product advertisement for garbage bags and includes the text 'EVERYDAY STRENGTH. NO DAYS OFF.' displayed over boxes of garbage bags in what appears to be a gym setting. The audio transcription reads 'Must get core strength like hefty.' There is no content related to violence, self-harm, scariness, sexual content, inappropriate language, or any other criteria listed for inappropriateness for children under 9."",""languages"":[""English""]}"
YSs1BYZkeiI,child directed,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video appears to be an advertisement for a family-friendly movie releasing on May 26th, as indicated by the visuals and the presence of a PG rating. The audio transcription is simple and does not contain any inappropriate language or themes. There are no elements of violence, scariness, discrimination, inappropriate clothing, or other content that would be unsuitable for children under 9. The language spoken is English."",""languages"":[""English""]}"
jfRhd3jmDa0,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and audio transcription of the advertisement feature a comparison between two vehicles, Hyundai Santa Cruz and Honda Ridgeline. The content focuses on highlighting features of the Hyundai Santa Cruz. There is no presence of physical or interpersonal violence, self-harm, scariness, sexual content, discrimination, offensive language, substance use, or other elements listed as inappropriate for children under 9. The visual content appears to be car logos, which are not inappropriate for children. The language used is English."",""languages"":[""English""]}"
POmJSqVnGSI,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The content of the video and audio transcription is related to a vacation rental service advertisement. It does not contain any elements that are deemed inappropriate for children under 9 years old, such as violence, sexual content, offensive language, or any other unsuitable themes listed. The imagery shows the Vrbo branding with none of the concerning elements."",""languages"":[""English""]}"
624i1CQm7GA,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and audio transcription are focused on comparing two car models, Hyundai Sonata and Honda Accord. The content is an advertisement for a car and does not contain any physical violence, inappropriate language, sexual content, or any other elements deemed inappropriate for children under 9."",""languages"":[""English""]}"
ad6swDchVsE,irrelevant,appropriate,['German'],"{""label"":""appropriate"",""justification"":""The video grid contains an image of a hair dryer with text promoting where to purchase it. There is no presence of violence, inappropriate themes, offensive language, or other content listed as inappropriate for children under 9. The ad appears to be a straightforward product advertisement."",""languages"":[""German""]}"
TV5CBOLNh4U,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and audio transcription contain no elements that would be considered inappropriate for children under 9. The content is an advertisement for watches, which includes no physical violence, inappropriate language, sexual content, or any other listed inappropriateness indicators. The language used is simple and appropriate."",""languages"":[""English""]}"
ge-4WM2GuiE,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and audio transcription content do not contain any elements of violence, self-harm, scariness, inappropriate sexual content, discrimination, offensive language, substance use, crude humor, inappropriate clothing, death, or intimacy. The audio simply consists of a polite expression of gratitude ('Thank you. Thank you.'), which is suitable for children. The images depict a brand association with babycenter and Pampers, indicating it is likely child-friendly."",""languages"":[""English""]}"
YHGUnllob6E,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video transcription discusses a teleprompter app for Zoom without any content that could be considered inappropriate for children. It doesn't contain violence, scary themes, sexual content, inappropriate language, or other elements listed as inappropriate for children. The visuals appear to be a company logo grid, which is also appropriate for all ages."",""languages"":[""English""]}"
R3bOs9ovU0M,irrelevant,appropriate,['German'],"{""label"":""appropriate"",""justification"":""The image grid depicts a product advertisement for a Dyson Airwrap with text in German. There are no elements of violence, self-harm, scariness, sexual content, offensive language, or any inappropriate themes present. The content is simply an ad for a hair styling tool, which is suitable for all audiences, including children under 9."",""languages"":[""German""]}"
0V2YFTNOj1w,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The image shows a happy family setting with children, which is generally suitable for children under 9. The audio transcription only mentions 'Music', indicating a likely non-verbal or neutral audio content. There are no apparent inappropriate elements such as violence, sexual content, discrimination, or offensive language."",""languages"":[""English""]}"
_7Ad4VWzZeo,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and audio transcription relate to a business account advertisement for Tide, focusing on business features like invoicing and expense cards. There is no content related to violence, self-harm, scary elements, sexuality, discrimination, offensive language, substance use, or other inappropriate themes outlined in the criteria."",""languages"":[""English""]}"
j1Azv8PkzOE,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video showcases an app related to e-scooters and travel, without any depiction of violence, scary elements, discrimination, offensive language, or other inappropriate content for children under 9. The transcript is straightforward and non-controversial, focusing on transportation utility."",""languages"":[""English""]}"
zOLL_mgjHU4,irrelevant,appropriate,"['English', 'Hindi']","{""label"":""appropriate"",""justification"":""The video shows a person discussing skincare routines using natural products. The audio transcription indicates a discussion about facial care, avoiding chemicals, and using natural ingredients. There are no elements of violence, self-harm, sexual content, discrimination, offensive language, or other inappropriate themes identified in the definition for children. The visual content appears to depict skincare application, which is not inappropriate for children."",""languages"":[""English"",""Hindi""]}"
cXkwUS2_hCE,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video ad contains business-related content promoting a Tide business account. There is no mention or depiction of violence, self-harm, scariness, sexual content, discrimination, offensive language, intoxicants, inappropriate clothing, death, intimacy, or romantic themes. The visual and audio elements focus on business features and are suitable for a general audience, including children."",""languages"":[""English""]}"
IUFEs3RL_XA,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and audio transcription describe music composition software. There are no elements of violence, self-harm, scariness, discrimination, inappropriate language, or any other potentially inappropriate content mentioned. The images appear to be a consistent advertisement for \""Futurism Volume 1\"" without any objectionable visuals."",""languages"":[""English""]}"
oWgQL_v2Pn0,irrelevant,appropriate,['none'],"{""label"":""appropriate"",""justification"":""The image features a can of soda and the text 'Better With.' There is no indication of inappropriate content such as violence, sexual content, offensive language, or any of the other listed inappropriate elements. The audio transcription only includes music notes, suggesting a musical element that likely isn't inappropriate for children. Overall, the ad appears to promote a beverage which is generally deemed suitable for a young audience."",""languages"":[""none""]}"
NmKL8hq4El0,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The audio transcription discusses customer experience management, data organization, and team collaboration. The imagery consists of logos without any inappropriate content for children. There are no elements of violence, scariness, discrimination, offensive language, inappropriate clothing, or other inappropriate themes mentioned in the criteria."",""languages"":[""English""]}"
pMCk7IX19WQ,inappropriate,inappropriate,"['English', 'Punjabi']","{""label"":""inappropriate"",""justification"":""The transcription indicates themes of romance and expressions such as 'kisses are going around you' and 'kisses you and turns you around' which imply intimacy inappropriate for children under 9. Additionally, there is mention of being a 'drunkard,' which may suggest themes related to drinking. The visual content doesn't mitigate these concerns."",""languages"":[""English"",""Punjabi""]}"
sGPXOd9kKP4,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video is a tutorial about stabilizing mocap motion, specifically addressing foot sliding issues using iClone's tools. The content is technical and focuses on solving motion capture problems. There is no physical violence, self-harm, offensive language, discrimination, sexual content, or other themes that were listed as inappropriate for children under 9. There are also no distressing scenes, extreme stunts, or inappropriate attire depicted in the video. Hence, the content can be considered appropriate for children under 9."",""languages"":[""English""]}"
8zIQ9PKYWDE,irrelevant,appropriate,['Arabic'],"{""label"":""appropriate"",""justification"":""The audio transcription mainly discusses health insurance without any violent or inappropriate themes. There is a mention of an 'accident' and 'hospital,' but it does not contain graphic or distressing details; rather, it is contextualized as part of an insurance advertisement. The visual content consists only of logos, which are non-offensive. There are no elements of violence, sexuality, offensive language, or other inappropriate content based on the defined criteria. The language spoken appears to be in Arabic, based on the text in the image."",""languages"":[""Arabic""]}"
UDL75pNyw64,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video ad features a visual and audio presentation promoting YouTube Premium. The language used is English. There is no depiction or mention of violence, scariness, distress, inappropriate content, discrimination, offensive language, or any other criteria that would make the video inappropriate for children under 9."",""languages"":[""English""]}"
Un7HmxoS4FY,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and audio content seem to be focused on a presentation related to affiliate marketing strategies, which is purely business content. There is no depiction or mention of violence, self-harm, scariness, sexual content, discrimination, offensive language, or any other elements that would make it inappropriate for children."",""languages"":[""English""]}"
PX6n0upPVoA,inappropriate,appropriate,['Hindi'],"{""label"":""appropriate"",""justification"":""The audio transcription seems to be poetic or lyrical content without explicit or inappropriate themes for children under 9. Phrases like \""wash away the tears\"" and themes around tradition and self-discovery are present, which suggest introspection rather than any violent, scary, or inappropriate content. The visual content provided seems neutral and does not display any blatantly inappropriate images for children. The language used appears to be Hindi."",""languages"":[""Hindi""]}"
Y-v1BLPUvSg,irrelevant,appropriate,['Arabic'],"{""label"":""appropriate"",""justification"":""The image grid depicts a YouTube Premium ad and does not show any of the inappropriate content specified, such as violence, self-harm, or sexual content. The audio transcription similarly promotes YouTube Premium without any inappropriate themes. The language used in the video appears to be Arabic based on the script visible in the images."",""languages"":[""Arabic""]}"
twql3OLp6Lk,irrelevant,appropriate,"['Bengali', 'English']","{""label"":""appropriate"",""justification"":""The visual content contains text in Bengali with an abstract design, which does not depict any inappropriate themes. The audio transcription includes some Bengali language phrases and a few incomprehensible English words. There is no depiction or mention of violence, self-harm, scariness, discrimination, or any other inappropriate content as per the given criteria."",""languages"":[""Bengali"",""English""]}"
NBVfKWzlrP4,irrelevant,appropriate,"['English', 'Bengali']","{""label"":""appropriate"",""justification"":""The video and its transcription promote a telecommunications product, highlighting its internet service. The visuals consist of logos and branding, while the audio talks about internet quality. There is no presence of violence, scariness, offensive language, inappropriate clothing, or other adult themes. Therefore, it is suitable for children under 9."",""languages"":[""English"",""Bengali""]}"
si0FrZabezw,irrelevant,appropriate,['en'],"{""label"":""appropriate"",""justification"":""The video features cartoonish characters with a silly expression and does not depict any physical violence, interpersonal violence, self-harm, scary themes, inappropriate content, or offensive language. The audio transcription only contains repetitive phrases of 'Thank you,' which is non-offensive and not unsuitable for children. The visual and audio elements are mild and playful, fitting for young audiences."",""languages"":[""en""]}"
Ah-EkDjU2oQ,irrelevant,appropriate,['Bengali'],"{""label"":""appropriate"",""justification"":""The image grid shows an advertisement for Uber Rentals with text primarily in Bengali. There are no elements of physical violence, inappropriate language, sexual content, discrimination, or other inappropriate themes listed for children under 9. The audio transcription only includes the word 'Music,' indicating non-lyrical or background music, which is not inappropriate. The advertisement is visually and contextually appropriate for children."",""languages"":[""Bengali""]}"
dC51cBNNXDI,irrelevant,appropriate,['english'],"{""label"":""appropriate"",""justification"":""The visual content is blurred and nondescript, showing a logo and slogan with a positive message. The audio transcription is incomplete and non-offensive. There are no signs of violence, inappropriate themes, or other listed elements. The content is suitable for children under the age of 9."",""languages"":[""english""]}"
FOb6OV_FiLQ,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The image grid contains a brand logo and the text 'BEST QUALITY,' which does not depict any inappropriate content according to the provided guidelines. The audio transcription 'Better is now the best' is also innocuous. There is no depiction of violence, distressing themes, or any elements that would be considered inappropriate for children under 9."",""languages"":[""English""]}"
W5Gu_cjJb_U,child directed,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video content consists of an educational alphabet song, which is appropriate for children. The images show cartoonish letters and characters, which are also suitable for young audiences. There is no depiction of violence, scary elements, or any other inappropriate content as per the given criteria."",""languages"":[""English""]}"
8M-tXjPGOB4,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video's visual content contains repeated images that are not inherently inappropriate. The audio transcription mentions themes of independence and dealing with criticism, using phrases like \""haters gonna hate,\"" which convey a message of resilience. The language does not include offensive words or concepts inappropriate for children under 9 based on the definition provided."",""languages"":[""English""]}"
Kc93ILm-_CM,child directed,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video content features a repetitive and colorful cartoon-style text with an animation of a green dinosaur character that appears playful and suitable for children. The audio transcription contains a whimsical, nonsensical song about ears with playful language and imagination. There's no physical violence, inappropriate language, or any of the elements listed that would make it inappropriate for children under 9."",""languages"":[""English""]}"
tzJIIi4Q1m0,child directed,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video appears to be a friendly and educational segment about drawing and coloring, which includes guidance on coloring fruits and similar objects. There are no elements of violence, fear, distress, discrimination, or any other inappropriate content for children. The language used is encouraging and supportive, making it suitable for children under 9."",""languages"":[""English""]}"
DR4ytzPOAlo,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and audio content focus on discussing different styles of guitar playing with an emphasis on learning, practice, and musical expression. The conversation is educational and does not contain any content deemed inappropriate for children. There's also a positive message about water conservation. The themes discussed do not contain violence, inappropriate language, sexual content, or any other unsuitable material as outlined in the criteria."",""languages"":[""English""]}"
stZF4lcAAjU,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The images and audio transcription suggest a promotional ad for a telecom service. There's no depiction of any inappropriate content such as violence, self-harm, scariness, sexual content, offensive language, or other themes unsuitable for children under 9. The term 'Music' in the transcription is neutral."",""languages"":[""English""]}"
VHFlPRdeSQ8,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The audio transcription describes a space mission, cosmic visuals, and reflections on human existence using poetic language. It does not contain themes of violence, explicit content, discrimination, offensive language, or other elements that would make it inappropriate for children under 9. The visuals of cosmic imagery are neutral and artistic, aligning with the theme rather than presenting inappropriate content. The language is English."",""languages"":[""English""]}"
yoseoGqKc8c,child directed,inappropriate,[],"{""label"":""inappropriate"",""justification"":""The images show individuals performing extreme stunts by flipping near tall buildings, which depict life-endangering activities. Such content can promote risky behavior and is not suitable for children under 9. The text 'SERIOUSLY FUN' may downplay the dangerous nature of these actions, making it potentially misleading for young viewers. The audio transcription is absent."",""languages"":[]}"
kpDl6K2uRb8,child directed,appropriate,['unknown'],"{""label"":""appropriate"",""justification"":""The image depicts a peaceful cable car ride at sunset with no apparent inappropriate content. The audio transcription only has the single word 'The', which is neutral and does not indicate inappropriate content."",""languages"":[""unknown""]}"
VzLXl_cZjVQ,child directed,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video showcases Lego and Disney themes, likely within a fantasy story context. The imagery is colorful and playful with castle and character figures. The audio transcription mentions creating stories and references a known fairy tale element, 'poisoned apples,' but does not include violent, sexual, or otherwise inappropriate content for children. The content appears to promote creativity and imagination in a child-friendly manner."",""languages"":[""English""]}"
kiQJIb4dZ5I,child directed,appropriate,[],"{""label"":""appropriate"",""justification"":""The image shows a toy product (Nerf Elite Jr.), which is generally suitable for children. There are no elements of real or cartoonish violence, inappropriate language, sexual content, discrimination, or other inappropriate themes as defined. The toys shown are age-appropriate, and there is no violent or distressing imagery. No audio content is provided in the transcription that would suggest inappropriate language or themes."",""languages"":[]}"
qI-Kwgk0hsQ,irrelevant,appropriate,[],"{""label"":""appropriate"",""justification"":""The images show a logo and website information, with no visuals indicating inappropriate content for children under 9 based on the given criteria. The audio transcription is minimal ('you'), and does not contain any content that could be considered inappropriate. The language is not clearly identifiable from the limited audio."",""languages"":[]}"
PK4YNR7jlsE,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The visual content of the video shows only the brand Xometry with the tagline 'Save your time' and the audio transcription simply offers a service related to CNC machining. There is no indication of any inappropriate content such as violence, sexual content, offensive language, or any other listed criteria."",""languages"":[""English""]}"
b-_3iyF9RnA,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video content appears to be a promotional ad for the game 'Star Stable.' The language is playful and competitive but doesn't contain material that meets the criteria for inappropriateness such as violence, self-harm, or offensive language. There is no imagery that suggests inappropriate content either."",""languages"":[""English""]}"
AFLRSFqcqiI,irrelevant,appropriate,['Swedish'],"{""label"":""appropriate"",""justification"":""The video consists of non-violent, non-threatening content showing a person using a device, likely centered around a product or brand. The language appears to be Swedish based on the text overlay. There are no elements of violence, horror, sexual content, discrimination, offensive language, or other inappropriate themes listed."",""languages"":[""Swedish""]}"
Y4q5vI3pfHE,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The image content shows a watch, which is not inappropriate for children. The audio transcription only includes the word 'Music,' indicating the presence of music without any inappropriate lyrics or themes. There are no elements mentioned in the provided list that would make this content inappropriate for children under 9."",""languages"":[""English""]}"
F4dLefOYUIU,irrelevant,appropriate,[],"{""label"":""appropriate"",""justification"":""The video features only the Soil Food logo repeated in each frame, with no visual content that is inappropriate for children under 9. The audio transcription is represented by a musical note emoji, indicating there is likely nothing inappropriate in the audio either. No elements such as violence, sexual content, offensive language, or other inappropriate themes are present."",""languages"":[]}
"
e08cYB9K97c,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The audio transcription contains a brief welcome message and nothing inappropriate. The images show a grid with text or blurred visuals, which do not seem to contain violence, sexual content, or any harmful themes. Thus, the video appears to be suitable for children under 9."",""languages"":[""English""]}"
F_u203QGvWI,irrelevant,appropriate,['Swedish'],"{""label"":""appropriate"",""justification"":""The image shows a serene landscape with a bridge and forest, which is appropriate for children. The text overlay is part of a brand slogan, 'Movement that inspires.' The audio transcription in Swedish translates to 'Our rechargeable movement continues. Discover the rechargeable freedom.' There is no content related to violence, self-harm, scariness, sexuality, discrimination, offensive language, or any other inappropriate themes for children. Hence, this video is appropriate for children under 9."",""languages"":[""Swedish""]}"
1Vjhcjq9c8Q,irrelevant,appropriate,"['English', 'Swedish']","{""label"":""appropriate"",""justification"":""The video ad consists of a promotional message for a bank, accompanied by visuals that contain the bank's logo and a welcoming message. There are no elements of violence, self-harm, scariness, sexual content, discrimination, offensive language, substance use, or inappropriate clothing. The content focuses on banking and loans, which are not inherently inappropriate for children, though perhaps not particularly engaging or relatable for them."",""languages"":[""English"",""Swedish""]}"
23qjg7kcLk4,irrelevant,appropriate,"['English', 'Swedish']","{""label"":""appropriate"",""justification"":""The video grid contains text related to a company, Morgan Nyman AB, and the audio transcription does not contain any inappropriate content or themes. The topics discussed are related to furniture assembly and are devoid of violence, sexual content, offensive language, or other inappropriate themes for children."",""languages"":[""English"",""Swedish""]}"
6xnbGZADld8,child directed,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The image shows a toy product packaging, specifically a NERF Elite Jr. toy gun. The visual content does not show any violent actions, gore, or inappropriate themes. It is a toy advertisement, which is generally suitable for children. The audio transcription is not provided, but assuming standard toy advertisement language, it would be age-appropriate. The language in any visible text appears to be English."",""languages"":[""English""]}"
qhvwsEkd9iI,irrelevant,appropriate,"['Swedish', 'English']","{""label"":""appropriate"",""justification"":""The image contains professional headshots of diverse individuals, and the text in both the image and audio transcription refers to an IT job advertisement. There is no content related to violence, self-harm, scariness, stunts, sexual content, discrimination, offensive language, substance use, inappropriate clothing, death, or intimacy. The context is about career opportunities, which is appropriate for children under 9."",""languages"":[""Swedish"",""English""]}"
U3PTLHaeZSM,inappropriate,appropriate,"['English', 'Punjabi']","{""label"":""appropriate"",""justification"":""The video appears to be a music video focusing on romantic themes, though it involves relationship dynamics and feelings of heartbreak. There are no indications of explicit violence, horror, discrimination, offensive language, drug/alcohol use, or other adult themes inappropriate for children under 9 according to the provided criteria."",""languages"":[""English"",""Punjabi""]}"
Ijwq-tTAwGg,inappropriate,appropriate,['Spanish'],"{""label"":""appropriate"",""justification"":""The audio transcription is of a romantic song, but it only includes expressions of love and admiration, without any explicit language or inappropriate themes. The provided images do not display any concerning content; they appear to be neutral. The content is in Spanish."",""languages"":[""Spanish""]}"
zWZEgEjNjx8,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video content focuses on educating about malware and computer protection. It does not contain violence, sexual content, discrimination, offensive language, or other elements listed as inappropriate for children under 9. The imagery depicts simple and non-violent graphics. The content is technical but not inappropriate."",""languages"":[""English""]}"
3iVNxOrrtLw,inappropriate,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The audio transcription features a song with positive themes about empowerment and taking back control without any language or themes that would be deemed inappropriate for children. The images, while abstract and artistic, do not explicitly display content that would be disturbing for children, such as violence, nudity, or any of the other listed inappropriate elements."",""languages"":[""English""]}"
59JHu2voGZM,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video contains a positive message of support and connection without any elements listed as inappropriate. The visual content is simply a logo, and the audio transcription promotes themes of patience, purpose, and encouragement, without violent, sexual, or offensive content present."",""languages"":[""English""]}"
X_LKGwM0He8,inappropriate,appropriate,"['English', 'Hindi']","{""label"":""appropriate"",""justification"":""The video grid does not show any inappropriate visual content such as violence, sexuality, or other unsuitable themes for children. The audio transcription contains romantic themes, discussing love and betrayal, which could be mildly distressing but not explicitly inappropriate or harmful for children under 9. However, it does touch on themes of emotional distress which some parents might prefer to avoid, yet it does not include explicit content like violence or offensive language."",""languages"":[""English"",""Hindi""]}"
u9PcmUSr3TQ,irrelevant,appropriate,['no speech detected'],"{""label"":""appropriate"",""justification"":""The video grid consists of an image showing the Samsung logo and no concerning visual content such as violence, scary themes, or inappropriate elements mentioned in the criteria for inappropriateness. The audio transcription only contains music notes, indicating music without any lyrics that could potentially be inappropriate."",""languages"":[""no speech detected""]}"
07JGCc2n9iQ,irrelevant,inappropriate,['Spanish'],"{""label"":""inappropriate"",""justification"":""The audio transcription contains themes of romance and potential sensual physical contact (touching under the table, stolen kisses), which are generally considered inappropriate for children under 9. There is an emphasis on secrecy ('making others believe there is no love'), which adds layers that may not be suitable for young audiences."",""languages"":[""Spanish""]}"
OmPQSY_IbJw,child directed,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video's content and audio transcription describe a bedtime routine of a bear, which is wholesome and suitable for children. There are no elements of violence, fear, discrimination, or inappropriate themes that would make it unsuitable for children under 9. The imagery appears to depict calm, nature settings which complement the soothing storyline."",""languages"":[""English""]}"
m7RrQTP51aQ,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The video and its audio transcription contain technical explanations related to cryptocurrency mining. There are no elements of physical violence, horror, offensive language, sexual content, discrimination, or any other inappropriate content as defined. The content is more technical, which might not be engaging for children, but it is not unsuitable or harmful."",""languages"":[""English""]}"
TxLrHB0Ogas,irrelevant,appropriate,['English'],"{""label"":""appropriate"",""justification"":""The audio transcription and the video content primarily discuss a long advertisement and include harmless jokes. There are no mentions of violence, self-harm, scariness, sexual content, discrimination, or any other elements considered inappropriate for children. Therefore, it is suitable for children under 9."",""languages"":[""English""]}"
