,Unnamed: 0,Video Id,Primary Label,Predicted Label (Child Directed or not),Responses
748,744,FdDMrIxTsxQ,False,Not Child Directed,"The video content is about making 'Rajasthani Makki ka Dhokla', a cooking recipe. It doesn't specify child-directed themes or elements, such as simplified instructions for children, or colorful or playful visuals typically appealing to children. It appears to be aimed at a general audience interested in cooking."
749,745,IsPOtygII-Q,False,Not Child Directed,"The video is associated with a movie song featuring actors likely engaging in themes of romance. The title suggests it's not explicitly created for children, and there's no indication it possesses child-appealing elements like animated visuals or simplified themes. Thus, it doesn't meet the criteria for being 'Child Directed.'"
750,746,Il26S9uBQT4,False,Not Child Directed,"The video titled ""Instant Rava Dhokla"" appears to be a cooking tutorial, which typically targets a general audience interested in recipes or food preparation. The title suggests it is an instructional guide, and there are no indications that it is simplified for children. It lacks elements that are explicitly designed for or appealing primarily to children such as cartoonish visuals or playful themes."
751,747,P4fzOSVy6-o,False,Not Child Directed,"The video, based on the title and thumbnail, seems to be a song from a movie, featuring actors and possibly a romantic theme. It does not appear to contain child-directed themes or elements such as cartoonish graphics, playful or whimsical themes, nor is it likely to be explicitly designed for children. The presence of actors and the context of a movie suggest content more suitable for an older audience."
752,748,GZixqLxpihw,False,Not Child Directed,"The video is about making a South Indian rasam recipe and is intended for a general audience interested in cooking, not specifically for children. It does not feature cartoonish visuals, child-friendly themes, or simplified content aimed at children."
753,749,K4e9ubvt3AA,False,Not Child Directed,"The video, titled ""10-Minute Peanut Chutney Recipe For Idli/Dosa,"" is focused on cooking instructions and does not appear to be tailored for a children's audience. It lacks child-appealing elements such as animated visuals or content created specifically for educational purposes for children. The video is instructional and designed for an audience interested in cooking, which typically includes older children or adults."
754,750,V98MgC_MUUE,False,Not Child Directed,"The video appears to be a cooking recipe targeted at adults, focusing on making hummus. The title and visual elements do not indicate that it is simplified for children or includes child-friendly elements such as cartoonish visuals, playful themes, or child-appealing characters. It is more likely to involve advanced vocabulary and cooking techniques not typically directed at children."
755,751,BNWjSidvQiU,False,Not Child Directed,"The video appears to be a recipe/tutorial for making green chilli sauce, which is generally intended for an adult audience. The content does not exhibit child-friendly elements such as cartoonish visuals, playful themes, or simplified instructions for children."
756,752,soUKwdZS2zA,False,Not Child Directed,The video titled 'लौकी के नर्म मुलायम कोफ्ते की मसालेदार करी | Bottle Gourd Kofta Curry | Lauki kofta Curry' is related to cooking. It does not specifically target children nor is it simplified for a child audience. The topic of cooking bottle gourd kofta curry is not aligned with children-directed themes or content types described in the criteria.
757,753,kRShwNqBQaw,False,Not Child Directed,"The video titled 'राजमा मसाला रेसिपी । Rajma Masala Curry Recipe' is a cooking recipe video. It does not specifically target children, nor does it contain child-friendly or child-appealing elements such as animated visuals, playful themes, or simple narratives. The content is tailored for an audience interested in cooking and recipes, which is typically more suited for adults or general audiences rather than children."
758,754,yVDz0Av-s2A,False,Not Child Directed,"The video appears to be a recipe or cooking tutorial for Indian Style Macaroni Pasta, which is not explicitly designed for children or presented with child-appealing elements. This type of content typically targets an adult audience interested in cooking rather than children. It does not align with the criteria for child-directed content, such as simplistic language, cartoonish visuals, or playful themes."
759,755,vYO2e40nbIg,False,Not Child Directed,"The video appears to be a cooking tutorial for a Maharashtrian snack recipe, which is generally intended for a general audience interested in culinary skills. The title and thumbnail do not suggest any elements specifically designed or simplified for children. It lacks features like colorful animations, playful themes, or simplified instructions that typically appeal to young children."
760,756,FTIjbV6yczo,False,Not Child Directed,"The video is a recipe for 'Dal Makhani' which does not specifically target children nor does it contain child-appealing elements such as cartoonish images, playful themes, or simplistic narratives. It is a cooking video intended for a general audience interested in learning recipes, and it does not feature any content explicitly created for children."
761,757,Z2wTN1qjlMQ,False,Not Child Directed,"The video title and thumbnail suggest it is a devotional music video related to 'Khatu Shyam Baba', which is a religious theme common in Indian cultural contexts. Such content is typically not explicitly created for children or aimed at them specifically. Moreover, it does not feature child-appealing elements such as cartoonish visuals, non-violent gameplay, or simplistic narratives. Therefore, it does not meet the criteria for being considered child-directed content."
762,758,R2xk_LsETm0,False,Not Child Directed,"The video title and thumbnail focus on improving brain power and increasing IQ levels, which are topics typically aimed at adults or older audiences. These themes do not align with child-directed content criteria such as colorful, cartoonish visuals or playfulness. The video's likely focus on brain training or cognitive development is more complex and not simplified for children, thus it is not child-directed."
763,759,nnGp34b10qI,False,Not Child Directed,"The video appears to focus on a recipe for making 'Khasta Thekua,' which is a type of food preparation content. There is no indication from the thumbnail and title that the recipe is simplified specifically for children or involves child-friendly themes or visuals. The content seems more suited to an audience interested in cooking, rather than being explicitly designed for or appealing to children. Therefore, it does not meet the child-directed criteria."
764,760,-9WO1eGMQu8,False,Not Child Directed,"The video appears to present a recipe for making ice cream using three ingredients. It does not explicitly meet any of the child-directed criteria, such as containing educational content for kids, featuring child-appealing elements like cartoonish visuals, or simplified instructions aimed at children. Recipe content is not labeled as child-directed unless explicitly simplified for children, which is not indicated by the title or thumbnail."
765,761,Mc9WSGhPshE,False,Not Child Directed,"The title 'Lyodra - Mengapa Kita #TerlanjurMencinta (Official Music Video)' suggests it is a music video, likely containing themes or lyrics not specifically designed for children. There is no indication of child-appealing elements such as cartoonish visuals or light-hearted themes typical of children's content. Also, based on the general nature of official music videos, it may contain mature themes unsuitable for children."
766,762,Rgszfmk7ti0,False,Not Child Directed,"The title and thumbnail suggest the content is likely a music video featuring a specific artist's performance. It does not indicate any elements particularly designed for children, such as educational content or family-friendly animations. There is no mention of cartoonish graphics or simple, child-friendly themes. The absence of child-directed elements and the presence of a likely pop music theme indicates it is targeted towards a general audience rather than children."
767,763,XQzHF8DGYp8,False,Not Child Directed,"The video titled 'AWDELLA - TERTAWAN HATI (OFFICIAL MUSIC VIDEO)' appears to be a music video, which is not explicitly created for children. Music videos typically do not fall into child-directed content unless they feature nursery rhymes or content explicitly created for children. The content does not suggest child-friendly themes, simplified narratives, or cartoonish elements common in children's content."
768,764,J5d2QBc0rvU,False,Not Child Directed,"The video appears to be a music video with a title suggesting mature themes of longing or missing someone ('LELAH DILATIH RINDU'). This does not fall into child-friendly categories like educational content, whimsical animations, or simplified child-oriented storytelling. It likely contains complex or mature themes not suited for young children."
769,765,oaFj0lRi3gw,False,Not Child Directed,"The video 'Lyodra - Pesan Terakhir (Official Music Video)' does not appear to meet the criteria for child-directed content based on the title and thumbnail. It seems to be a music video, likely focusing on themes more suited for older audiences. There is no indication of cartoonish visuals, playful themes, or other child-appealing elements commonly associated with child-directed content."
770,766,CJC5PY5erzI,False,Not Child Directed,"The video titled 'ANDMESH - HANYA RINDU (OFFICIAL MUSIC VIDEO)' does not appear to be designed explicitly for children or contain child-appealing elements as defined in the criteria. It seems to be a music video, which typically targets a general audience, and the content does not indicate cartoonish visuals or themes specifically aimed at children."
771,767,6NsiA6GFAbU,False,Not Child Directed,"The video is titled ""Anggi Marito - Tak Segampang Itu (Official Music Video)"" which suggests it is a music video intended for a general audience. The absence of elements specifically designed or appealing to children, such as cartoonish visuals or child-friendly themes, indicates it is not child-directed."
772,768,FocFked1TbQ,False,Not Child Directed,"The video is titled as an 'Official Lyric Video' for a song, which is generally aimed at a broader audience rather than explicitly children. It doesn't exhibit child-friendly or appealing themes such as cartoonish graphics, simplistic gameplay, or educational content targeted specifically at children. Additionally, the language and potential themes of the lyrics might include mature content that isn't appropriate for children. Thus, it doesn't meet the criteria for being child-directed."
773,769,PVIvHCX35hU,False,Not Child Directed,"The video appears to be an official music video, possibly focused on themes that are not specifically designed for children or contain child-appealing elements as defined. There are no indications of cartoonish graphics, educational content for kids, or simplified narratives and visuals aimed at a young audience."
774,770,b5ZQob-mDGM,False,Not Child Directed,"The video 'Rizky Febian - Hingga Tua Bersama [Official Music Video]' does not appear to be designed explicitly for children nor does it include child-appealing elements such as cartoonish visuals or playful themes. It is likely a music video intended for a general or older audience, and the title does not indicate content suitable specifically for children."
775,771,E7NgR0LEMbI,False,Not Child Directed,"The video 'Rizky Febian - Seperti Kisah [Official Lyric Video]' does not appear to be designed for children or contain child-appealing elements. It is likely a music video targeted at a general or mature audience, without specific features or themes aimed at children."
776,772,Ic8whn-t0Io,False,Not Child Directed,"The video is titled 'Rizky Febian - Makna Cinta #GarisCinta Part 3 [Official Music Video]' which suggests it is a music video. The theme of 'Makna Cinta' (translated to 'Meaning of Love') indicates a romantic subject, likely intended for older audiences. Additionally, music videos typically do not meet the criteria for child-directed content as they often explore mature themes, and without specific visual cues of child-friendly elements, it cannot be classified as child-directed."
777,773,oCN3BUBlErc,False,Not Child Directed,"The title 'Ashira Zamita - Ku Cinta Nanti / Official Music Video' suggests a focus on music, likely with themes of romance. The thumbnail shows two young people in a seemingly romantic context, fitting the exclusion criteria related to romantic subplots. There is nothing in the title or image to suggest it is designed for children or features child-appealing elements."
778,774,05wQrmLejyo,False,Not Child Directed,"The video thumbnail and title suggest a theme that may involve relational or mature topics (e.g. 'past' and 'future'), not targeted specifically towards children. There are no indicators of colorful, animated, or whimsical elements that appeal to a child audience. It doesn't fit the criteria of educational, cartoonish, or child-friendly content. Additionally, the presence of young adults and the context inferred from the title suggest content that might address themes more complex than what is appropriate for a child-directed label."
779,775,q6FgMydW7X4,False,Not Child Directed,"The video is titled as an official music video, likely intended for a general audience rather than specifically for children. There is no indication from the title or thumbnail that it features child-appealing elements such as cartoonish visuals or themes aligned with children's content. Typically, music videos with artist names and featuring collaborations between artists cater to older audiences."
780,776,AURkGj0jEx4,False,Not Child Directed,"The video appears to be an official music video, which does not explicitly target children based on the provided thumbnail and title. Music videos generally contain themes intended for a general audience rather than being specifically designed for children. There are no clear child-appealing elements such as cartoonish visuals or playful themes evident in the thumbnail."
781,777,YLiRgeU7fQw,False,Not Child Directed,"The video 'Yovie & Nuno - Tanpa Cinta (Video Clip)' likely contains themes of romance or relationships, which are generally not considered child-directed. The title does not suggest that the content is designed for children or includes child-appealing elements such as cartoons, animations, or playful themes suitable for kids. Additionally, the presence of mature or complex themes implies that it targets an older audience."
782,778,LRwE4jZmBy0,False,Not Child Directed,"The title 'TRAUMA' suggests mature themes that are not suitable for children, and the imagery in the thumbnail does not depict elements typically appealing to children, such as cartoonish graphics or whimsical themes. It appears to be a music video with adult themes."
783,779,_D4aRNrmbug,False,Not Child Directed,"The video title and thumbnail suggest it is a music video with two adults in a romantic setting, which does not align with child-directed elements such as cartoonish visuals or simplified narratives. Additionally, the presence of a romantic theme is typically not suitable for content aimed at children."
784,780,Psr7yfO_WY0,False,Not Child Directed,"The video is an official music video for a song titled 'Judika - Bagaimana Kalau Aku Tidak Baik - Baik Saja', which does not indicate any child-directed themes or elements. It likely contains mature or complex content that caters to an older audience, as suggested by the context and genre of a music video."
785,781,fR4B5FDlNBA,False,Not Child Directed,"The video title 'ANNETH - MUNGKIN HARI INI ESOK ATAU NANTI (OFFICIAL MUSIC VIDEO)' suggests it is an official music video and likely targets a general audience rather than specifically children. Without explicit child-directed elements such as colorful cartoons or animated visuals, educational content, or themes appealing specifically to younger children, it does not meet the criteria for being child-directed."
786,782,x2F5Etzi0hA,False,Not Child Directed,"The video appears to be a cooking instruction for a creamy cheese and mushroom soup, which does not specifically target children or include child-appealing elements like animation or cartoonish visuals. Recipe content is not considered child-directed unless simplified for children, and there is no indication that this recipe is intended for children."
787,783,2aBN5W70pBU,False,Not Child Directed,"The video seems to be focused on cooking, which is not specifically directed at children unless simplified for them, such as 'Cooking for Kids'. There is no indication of child-appealing features or design specifically aimed at a young audience."
788,784,7xXOIQWGIpI,False,Not Child Directed,The video appears to be educational content about how modern cables are constructed. The title and imagery do not suggest it is designed specifically for children or feature child-appealing elements. The subject matter is more technical and likely aimed at an older audience interested in technology or manufacturing processes.
789,785,RXziCy--A-c,False,Not Child Directed,"The title ""Тротуарная плитка | Как это устроено? | Discovery"" translates to a topic about paving tiles and how it is made, likely intended for a general or adult audience interested in manufacturing or construction processes. The content lacks elements that specifically appeal to or are designed for children, such as cartoonish visuals, playful themes, or simple narratives. It appears to be educational content aimed at adults or older viewers rather than children."
790,786,d9i084l2UJ8,False,Not Child Directed,"The video titled 'Оливковый майонез | Как это устроено? | Discovery' appears to be an instructional or documentary style video about how things are made, specifically with a focus on olive mayonnaise. This type of content is not explicitly designed for children, nor does it include child-appealing elements like cartoonish visuals or playful themes. Instructional videos are generally not considered child-directed unless specifically simplified for a child audience, which is not indicated here."
791,787,s0xwpBMZpSM,False,Not Child Directed,"The video is likely a cooking video focusing on making a specific dish, as suggested by the title ""Классические ленивые вареники из творога! Вкусный завтрак из детства!."" Such content generally does not fit the child-directed criteria unless specifically simplified for children, which is not apparent from the title or thumbnail. The presence of plain food on a plate does not inherently appeal to children based on child-directed elements."
792,788,3x8AEfPQKPE,False,Not Child Directed,"The video is about 'Soy Sauce | How it's Made' by Discovery, which is likely an informational or educational video for a general audience. The topic and presentation do not specifically target children or include child-appealing elements such as colorful, cartoonish visuals or whimsical themes. It is more suited for a mature audience interested in learning about production processes."
793,789,LwU2J-fiyc8,False,Not Child Directed,"The video titled 'Кетчуп | Как это устроено | Discovery' appears to be an informative piece about how ketchup is made. It is not likely to be explicitly designed for children or include child-appealing elements like cartoonish visuals, playful themes, or simple narratives. It seems to be a general educational video, probably intended for a wider audience, including adults."
794,790,fWc5QGFCaUc,False,Not Child Directed,"The title and thumbnail suggest a technical or educational video about how an airship works, which is likely aimed at an older audience interested in engineering or science rather than young children. It does not feature colorful, cartoonish visuals or elements specifically appealing to children, nor is it explicitly created for children's education or entertainment."
795,791,Kcf6MlSnSUw,False,Not Child Directed,"The video appears to be about construction or engineering, potentially discussing how cities or buildings are made. While it might be educational, the title and thumbnail suggest it is aimed at a general audience rather than children specifically. There's no indication of cartoonish visuals or themes that are typically appealing to children as described in the criteria for child-directed content."
796,792,un9FH_9R_xQ,False,Not Child Directed,"The video titled 'Велосипедная цепь | Как это устроено? | Discovery' appears to be focused on explaining how a bicycle chain works, likely involving technical or mechanical details. This type of content is more educational in nature for general audiences and does not explicitly target children. It does not feature child-appealing elements or simplified concepts specifically aimed at a child audience."
797,793,Qf0T6rcfRcc,False,Not Child Directed,"The title and thumbnail focus on a vacuum circuit breaker and technology. The content seems educational and possibly complex, aimed more at a general or adult audience interested in engineering or science, rather than specifically designed for children."
798,794,J65d3aSkFwM,False,Not Child Directed,"The video, titled ""Шоколад | Как это устроено | Discovery,"" appears to focus on the process or mechanics of how chocolate is made, indicated by phrases like ""Как это устроено"" (""How it's made"") and the imagery of chocolate and gears. This type of content seems more aligned with educational or informative material intended for a general audience rather than specifically for children. It lacks child-friendly or child-appealing features such as colorful cartoonish visuals, playful themes, or elements simplified for children."
799,795,a0yO7Sy9IcY,False,Not Child Directed,"The video featuring Dimash titled 'Your Love | Moscow 2020' does not explicitly target children, nor does it exhibit child-appealing elements like animated visuals, playful themes, or simplified content. Instead, it seems to be a musical performance, likely aimed at a general audience."
800,796,Pw_AluJ1P2E,False,Not Child Directed,"The title and thumbnail image suggest that the content is likely not created explicitly for children. The video title ""Jah Khalib - Лейла"" and the imagery appear to be intended for a general audience rather than specifically targeting children. There is no indication of child-friendly visuals, themes, or content designed for or appealing specifically to children."
801,797,JILq50emRXU,False,Not Child Directed,"The video title 'Кирпич | Как это устроено | Discovery,' which translates to 'Brick | How It's Made | Discovery,' suggests educational content about the manufacturing process of bricks, which is likely targeted at a general audience interested in science or manufacturing. There are no clear indicators or child-appealing elements such as whimsical visuals or playful themes that would classify this as content specifically directed at children."
802,798,08nAAjdApR0,False,Not Child Directed,"The video is about making homemade sausage, which is a cooking instruction and not simplified or specifically created for children. It does not include elements commonly appealing to children such as cartoonish visuals or playful themes."
803,799,ysSOuNkbZrY,False,Not Child Directed,"The video titled 'Лучшее Меню для Набора Массы| 100% Результат' (translates to 'Best Menu for Gaining Mass| 100% Result' in English) is related to fitness and nutrition for muscle gain, targeting an audience interested in such topics. This is not typically content aimed at children and does not contain child-appealing elements or themes such as cartoonish characters, playful themes, or educational content for children."
804,800,LuWir4GJlIw,False,Not Child Directed,"The video appears to be an educational piece about mobile phones from Discovery, which typically targets a general audience rather than being explicitly designed for children. There are no visible elements or themes specifically appealing to children, such as cartoonish graphics or playful themes."
805,801,48UnHgEZNXg,False,Not Child Directed,"The video titled 'Песочное печенье ""Курабье Бакинское"" - рецепт печенья в домашних условиях' appears to be a recipe video for making cookies, specifically 'Baku Kurabye'. It is likely intended for a general audience interested in baking or cooking at home. There is no indication that the video is simplified for children or includes elements that appeal specifically to children, such as colorful visuals, animations, or playful themes."
806,802,io-BG2YhXrA,False,Not Child Directed,"The video ""Jah Khalib – Искал-Нашёл | Премьера клипа"" does not appear to be directed toward children based on the title and thumbnail. It features an adult, implying themes not explicitly for children. There are no apparent child-directed elements such as animated visuals or playful themes. The content likely targets an older audience."
807,803,g8jZPyVNwig,False,Not Child Directed,"The video appears to be about a universal cutting tool, which is related to tools and renovation, not typical topics for child-oriented content. There are no child-appealing elements such as cartoonish graphics, playful themes, or simplistic narratives aimed at children. The title suggests practical or technical content inappropriate for a child audience."
808,804,KV8VIyvaK9s,False,Not Child Directed,"The video title suggests an educational or documentary-style content about how escalators work, likely intended for an older audience interested in engineering or mechanics. It does not explicitly target children, involve child-appealing visuals, or incorporate child-friendly themes. The presence of Discovery also suggests content geared towards informational purposes rather than entertainment for kids."
809,805,cx848AXKUWo,False,Not Child Directed,"The video pertains to diamonds and the workings behind them, likely covering industrial or scientific processes. The title and thumbnail suggest a documentary or educational content aimed at a general audience, not specifically children. There are no cartoonish visuals or elements appealing to young children in the thumbnail, nor is the subject matter simplified for children."
810,806,uWml1tddQJc,False,Not Child Directed,"The video, titled ""Внедорожник | Как это устроено? | Discovery,"" appears to be from a Discovery channel, likely targeting an audience interested in technical or mechanical information about off-road vehicles. The title and content suggest a focus on engineering or technological explanations, which does not align with content explicitly created for children or containing child-appealing elements. Without evidence of colorful, animated visuals, or simplified explanations for children, it does not meet the child-directed criteria."
811,807,KyXKGurjX_4,False,Not Child Directed,"The title 'YÊU EM DẠI KHỜ' and the visuals of the thumbnail suggest that this is likely a music video intended for a general audience, not specifically targeted at children. The content likely involves themes of love or romance, which are not typically child-directed themes. Additionally, the style and title do not indicate colorful, cartoonish, or child-appealing elements typical for children-focused content."
812,808,KjYUMC4-IUs,False,Not Child Directed,"The video titled 'This Is The Cleanest Car!' does not explicitly appear to be designed for children or contain child-appealing elements based on the provided information. The focus seems to be on cars, which is not explicitly child-directed content, as it doesn't feature cartoonish visuals, playful themes, or simplistic narratives aimed at children. Hence, it does not meet the specified criteria for child-directed content."
813,809,g_TGYUr0Lcs,False,Not Child Directed,"The title and thumbnail of the video 'CÓ LẼ ANH CHƯA TỪNG - ONLY C ft. KARIK | OFFICIAL MUSIC VIDEO' suggest it is a music video likely intended for a mature audience, as it features adult artists and lacks child-specific themes, elements, or visuals. There is no indication of child-directed content such as cartoons, playful themes, or family-friendly visuals."
814,810,R3trO4a49go,False,Not Child Directed,"The video title 'Thức Giấc - Da LAB (Official Music Video)' and the thumbnail do not suggest child-directed content. It appears to be a music video which typically targets a general or adult audience. The title doesn't indicate any child-oriented themes, and music videos often contain mature themes unless otherwise specified, which is inconsistent with the criteria for child-directed content."
815,811,Twae0QLDtOQ,False,Not Child Directed,"The video title ""NGỘ NHẬN - BẢO THY | OFFICIAL MUSIC VIDEO 4k"" suggests it is a music video. Music videos typically are not designed specifically for children unless they feature elements like nursery rhymes or content tailored for a young audience. The thumbnail does not exhibit child-friendly or cartoonish visuals typically appealing to children. Therefore, it does not meet the child-directed criteria."
816,812,ECxVfrwwTp0,False,Not Child Directed,"The title 'Gác lại âu lo - Da LAB ft. Miu Lê (Official MV)' suggests a music video, likely not specifically intended for children. There are no indications in the title or thumbnail that the content is designed for or appeals to a child audience, such as educational or cartoonish elements."
817,813,LCyo565N_5w,False,Not Child Directed,"The video is titled as an official music video by Sơn Tùng M-TP, which suggests it is likely aimed at a general audience rather than specifically at children. The thumbnail does not possess child-friendly graphics or features associated with child-directed content, such as cartoonish visuals or playful themes. Therefore, it does not meet the criteria for child-directed content."
818,814,omacvKrg-ys,False,Not Child Directed,"The video, based on its title 'QUANG HÙNG MASTERD - ĐỪNG VÌ ANH MÀ KHÓC | Official Music Video' and the thumbnail, appears to be a music video targeted at a general or older audience rather than children. The content does not explicitly indicate any child-friendly elements such as cartoonish visuals, playful themes, or educational intentions suitable for children."
819,815,Mb4xUU0utEI,False,Not Child Directed,"The title and thumbnail suggest this is an official music video possibly targeted at older audiences. It does not indicate it is specifically designed for children or contain child-appealing elements like cartoonish visuals, animations, or playful themes."
820,816,02ODKglDVQs,False,Not Child Directed,"The title and thumbnail do not suggest any child-directed elements. The video seems to be an official music video (MV) which is likely targeted towards a general or mature audience rather than children. There are no indications of colorful, cartoonish visuals or themes. Additionally, music videos of this nature often contain themes not specifically meant for children."
821,817,GCRX7Go6eHM,False,Not Child Directed,The title 'TRUNG QUÂN - CÓ ĐIỀU GÌ SAO KHÔNG NÓI CÙNG ANH [OFFICIAL MV]' suggests it is an official music video likely containing content for a general audience rather than specifically designed for children. The thumbnail and associated elements lack explicit child-directed features such as animated visuals or whimsical themes. The text and imagery do not align with typical child-directed content.
822,818,EWz4fITO5qg,False,Not Child Directed,"The video is titled 'VÌ YÊU CỨ ĐÂM ĐẦU (VYCĐĐ)' which translates to 'Because Love Just Gets In the Way'. The thumbnail features adults in a pose suggesting a romantic relationship. The content seems to explore mature themes like romance, which is not typically child-directed or appealing to young children."
823,819,_VGm6brq1aI,False,Not Child Directed,"The title 'YÊU ĐƯỢC KHÔNG - ĐỨC PHÚC x VIRUSS | OFFICIAL MUSIC VIDEO' and the thumbnail suggest it is a music video, likely intended for a general audience. It does not specifically meet criteria for child-directed content, such as educational material, child-friendly visuals, or games. Romantic themes often do not align with child-directed content."
824,820,18zxUMf_HZQ,False,Not Child Directed,"The title 'OFFICIAL MV - GIỮ EM ĐI - THUỲ CHI, TIÊN TIÊN' suggests it's a music video which is unlikely to be designed for children. The thumbnail does not feature cartoonish visuals, animated characters, or other child-appealing elements. Additionally, the title does not indicate that the music or video content is child-appropriate, such as nursery rhymes or music explicitly created for children."
825,821,FN7ALfpGxiI,False,Not Child Directed,"The video appears to be an official music video by an artist, likely targeting a general or older audience. The presence of mature themes such as romance, as suggested by the title and imagery, is not appropriate for a child-directed label. Additionally, it does not fit the criteria for child-directed content like animated visuals or educational purposes tailored for children."
826,822,zEWSSod0zTY,False,Not Child Directed,"The title 'GHÉ QUA | OFFICIAL MV | Dick x PC x Tofu' does not indicate that the content is intended for children. It suggests a music video (MV), which typically targets a broader audience. The presence of the artists' names indicates it's likely a contemporary music piece rather than something specifically made for children. Without any child-directed indicators in the title or thumbnail, it does not meet the child-directed criteria."
827,823,akgNYX8i9Xs,False,Not Child Directed,"The title 'Thịnh Suy - CHUYỆN RẰNG (Official Music Video)' and the thumbnail featuring young adults in a moody setting do not suggest content explicitly designed for children or containing child-appealing elements. It appears to be a music video aimed at older audiences, not aligning with the child-directed criteria."
828,824,UCXao7aTDQM,False,Not Child Directed,The video is titled as an official music video and does not indicate being designed for children or containing child-appealing elements. The presence of romantic themes suggested by the title and thumbnail is not suitable for child-directed content.
829,825,XTVWGjWJAdI,False,Not Child Directed,"The title 'KHÔNG YÊU ĐỪNG GÂY THƯƠNG NHỚ' by LYLY & KARIK does not suggest content designed for children. It lacks child-appealing elements such as educational content, cartoonish visuals, or themes typically aimed at children. The presence of artists' names and the phrase 'Official MV' indicate it is a music video likely intended for a general or older audience."
830,826,FkOt19CUC30,False,Not Child Directed,The title 'BÍCH PHƯƠNG - Bùa Yêu (Official M/V)' suggests it is an official music video intended for a general or adult audience and likely contains themes that are not specifically designed for children. The visual elements in the thumbnail do not exhibit cartoonish or whimsical elements that would appeal to children. The presence of adult characters and a stylized setting further indicate it is not meant for children.
831,827,ZhKnSp2cX98,False,Not Child Directed,"The video title 'OFFICIAL MV - CHẮC ANH ĐANG - TIÊN TIÊN ft TRANG' suggests it is a music video aimed at a general audience. The thumbnail does not depict any child-friendly or cartoonish visuals and instead shows adults in a realistic setting. There are no elements that specifically appeal to children, such as animated characters or playful themes."
832,828,m2mR0osyqFI,False,Not Child Directed,"The video title 'CÔ GÁI VÀNG - HuyR x Tùng Viu x Quang Đăng | OFFICIAL MUSIC VIDEO' suggests that it is a music video, likely intended for a general or adult audience rather than exclusively for children. The thumbnail does not show cartoonish graphics or elements specifically appealing to children. Music videos typically involve elements such as romantic themes, mature visuals, or complex lyrics, which are generally not aligned with child-directed content."
833,829,qGb7H6aN32I,False,Not Child Directed,"The title 'MIN - Y.Ê.U (Acoustic Ver.) M/V' suggests it is a music video, likely intended for a general audience rather than specifically for children. The thumbnail does not feature child-friendly elements such as animations or cartoonish visuals, nor does it imply educational or playful content for children."
834,830,vd_JY-4m6uA,False,Not Child Directed,"The title and thumbnail suggest this is a music video likely aimed at a general or older audience. The presence of adult-looking individuals and the lack of child-oriented elements such as cartoons, animations, or playful themes indicates it is not child-directed."
835,831,XbGWXaha5u4,False,Not Child Directed,"The video titled 'Tân Thời (Cô Ba Sài Gòn OST) - Jun Phạm | Official MV' is likely a music video (MV), indicated by the term 'Official MV' in the title. The image does not exhibit any child-directed features such as animated visuals, cartoonish graphics, or whimsical themes typically appealing to children. Furthermore, MVs are usually created for general or adult audiences rather than specifically for children."
836,832,8F61FXiYpP0,False,Not Child Directed,"The video title 'MEOVV - ‘TOXIC’ M/V' suggests it could be music-related content, potentially involving mature themes based on the term 'TOXIC'. The thumbnail implies it may not be targeted at children, as it does not show cartoonish visuals, animated characters, or clearly child-friendly elements. The content does not meet the child-directed criteria outlined for simplified narratives or themes appealing specifically to children."
837,833,wqN1vLPX-no,False,Not Child Directed,"The video title 'TAEYEON 태연 'Letter To Myself' MV' suggests that it is a music video by an artist often associated with adult or general audiences. The thumbnail does not feature any child-friendly or cartoonish elements that would typically appeal to a child audience. There is no indication of animated visuals, child-centric themes, or other child-appealing elements that meet the child-directed criteria."
838,834,FGXyvxzn-X8,False,Not Child Directed,"The video title and thumbnail suggest it features a musical performance by 'BABYMONSTER' members. There is no indication of the content being designed explicitly for children or including child-appealing elements such as cartoonish visuals, or simple themes. The title implies it is a musical piece, which is not inherently child-directed based on the information provided."
839,835,sMvXHYA5rCk,False,Not Child Directed,"The video titled '제육볶음' appears to be related to cooking or food, and the thumbnail shows adults engaging in an activity that seems culinary in nature. There are no child-friendly or animated graphics, whimsical themes, or elements explicitly appealing to children present in the thumbnail. Therefore, it does not meet the criteria for being child-directed."
840,836,o6oTVfo2aTo,False,Not Child Directed,"The video thumbnail depicts two adults in a realistic, serene setting, suggesting the content may involve mature themes or complex narratives not typically aimed at children. There is no indication of child-friendly or animated elements."
841,837,ODlQNj9J-Nc,False,Not Child Directed,"The video title and thumbnail suggest it is related to a game or content associated with esports (indicated by 'featuring' and '@username'), as well as gaming personalities. This context does not align with child-directed criteria which focus on content intentionally created for children or featuring child-appealing elements like whimsical themes or educational focus specifically for young audiences. The language used is not simplified for children and there is no indication of child-friendly or educational content."
842,838,KREKSUPia3k,False,Not Child Directed,"The video appears to involve a dance practice related to an event (KGMA 2024) and is associated with a music group. The content seems focused on music and dance rather than elements specifically designed for or appealing to children. Although it features a large character costume, without further context it is not explicitly designed or targeted towards children."
843,839,f0lKR_4TU5s,False,Not Child Directed,"The video, based on the title and thumbnail, appears to focus on a personal physical challenge or fitness goal (running 100 km over 7 days), which is not explicitly designed for children. It lacks child-appealing elements such as animation, colorful visuals, or themes targeted at young viewers. There is no indication of educational content or other features that attract a child audience in this context."
844,840,rdv0DjjgX5A,False,Not Child Directed,"The title and thumbnail suggest content related to testing or exams, which is typically not designed for children nor includes child-appealing elements as per the criteria listed. The presence of a classroom and a serious adult expression indicates the content may be intended for older audiences."
