ID,Label,Language,Justification
_mvIqnlNLk8,TRUE,['Vietnamese'],"This video is child-directed because it uses cartoonish animation, features children as main characters, and has a light-hearted tone. The song is also a catchy tune that is easy for children to sing along to. The overall message promotes hygiene and health in a fun and engaging way, making it suitable for a young audience."
_NQau6IMnwA,TRUE,['Portuguese'],"This video is child-directed because it uses animation, child-like characters, and a song that is similar to a nursery rhyme. The video is also clearly intended for children."
-9l5t3MWss8,FALSE,['Spanish'],The video contains a man singing a song about love and a woman.  There is also some suggestive imagery of the man tied up. This is not appropriate for children.
-9WO1eGMQu8,FALSE,['Indonesian'],"This video is not child-directed because it is a cooking tutorial for ice cream. While the process is simple, it is not explicitly designed for children, nor does it contain child-appealing elements."
-hMC8pQkEmk,FALSE,['Spanish'],"The video contains a song that is not a nursery rhyme or poem.  The singer is an adult woman, and there are no child-appealing elements present."
02ODKglDVQs,FALSE,['Vietnamese'],"The video contains a song with romantic themes and does not include child-appealing elements. Therefore, it is not considered child-directed."
05dcxPp62BQ,FALSE,['Spanish'],"The video contains mature themes such as heartbreak and regret, expressed through lyrics and visuals.  The song is a ballad with adult themes, not a children's song or rhyme. The scenes depict adult relationships and emotions, making it unsuitable for children."
05wQrmLejyo,FALSE,['Indonesian'],The music video contains romantic themes and portrays a relationship between two young adults.  There are no child-appealing elements present.
08nAAjdApR0,FALSE,['Russian'],"This video is a cooking tutorial showing how to make Doctor's sausage.  The content is not designed for children, nor does it contain child-appealing elements.  It is a recipe video, and those are generally not considered child-directed unless specifically simplified for children."
18zxUMf_HZQ,FALSE,['Vietnamese'],"The music video contains romantic themes and features adult actors.  Therefore, it is not considered child-directed."
1Jw_mhoCiFY,FALSE,['Spanish'],"The music video contains romantic themes and portrays adults in romantic situations.  Therefore, it is not considered child-directed."
2aBN5W70pBU,FALSE,['Russian'],"This cooking video shows how to make syrniki (cottage cheese pancakes).  While cottage cheese is a food that children may eat, the video itself does not contain any child-appealing elements or target children as its intended audience. The recipe is not simplified for children, and the video does not feature any animated characters, playful animals, or other elements commonly found in child-directed content."
2CeoFnb16l4,FALSE,['Hindi'],"The video contains romantic themes and features adult actors.  The song is not a nursery rhyme or poem. Therefore, it is not considered child-directed."
2FrCTr0crAo,TRUE,['Portuguese'],"This video is child-directed because it features children as the main characters, uses light-hearted themes, and has a whimsical tone. The animated elements further enhance its appeal to a younger audience."
2q_XCn1AEoQ,FALSE,['Hindi'],This video is a cooking tutorial for fruit custard.  It is not child-directed because it is a recipe video and does not contain child-appealing elements or target children as its intended audience.
3aSb_nkfe04,FALSE,['Korean'],"This video contains mature themes and language, making it unsuitable for children. The dialogue involves business dealings, financial matters, and interpersonal conflicts that are not appropriate for a young audience."
3x8AEfPQKPE,FALSE,['Russian'],"The video shows the process of making soy sauce.  It's a detailed, step-by-step instructional video that is not simplified for children. The content is not child-appealing and does not include elements commonly enjoyed by children."
48UnHgEZNXg,FALSE,['Russian'],"This video is a cooking tutorial for baking cookies.  While the cookies themselves might appeal to children, the video is not explicitly designed for children and does not contain child-appealing elements beyond the subject matter."
4I4WCj1KoSA,FALSE,['Arabic'],"This video is a cooking tutorial.  It shows the preparation and cooking of a Middle Eastern dish. While the food may be enjoyed by children, the video itself is not designed for children and does not contain child-appealing elements."
6NsiA6GFAbU,FALSE,['Indonesian'],"The music video contains romantic themes and portrays adult relationships, making it unsuitable for children."
6Ui1-K6K35c,FALSE,['English'],"The video discusses Pando, a clonal colony of quaking aspen trees in Utah.  The content is primarily focused on scientific information about the organism, including its age, genetics, and challenges to its survival. While the presenter uses a friendly and engaging tone, the subject matter and level of detail are not appropriate for children."
6vPhcRew8hA,FALSE,['Spanish'],"The music video contains romantic themes and violence, making it unsuitable for children."
7-Ikexq03O0,FALSE,['Spanish'],"The music video contains romantic themes and portrays adults in romantic situations.  Therefore, it is not considered child-directed."
7Ix4sxLx_pk,FALSE,['Korean'],"The video is not child-directed.  The content focuses on the adult activities of shopping, home organization, and styling clothes. While the creator uses a playful tone and some child-like elements (like the duck headband), the overall theme and activities are not suitable for children."
7mox58jIAdA,FALSE,['Spanish'],"The song is a ballad about heartbreak and loss, which are not appropriate themes for children.  The lyrics are emotionally mature and deal with adult relationship issues. The video does not contain any child-appealing elements."
7xXOIQWGIpI,FALSE,['Russian'],"The video shows the process of making electrical cables in a factory.  The content is instructional and industrial in nature, not designed for or appealing to children."
8F61FXiYpP0,FALSE,"['Korean', 'English']","The video contains a song with romantic themes and does not have child-appealing elements. Therefore, it is not considered child-directed."
98Akpf1ph2o,FALSE,['Spanish'],The music video contains romantic themes and is not aimed at children.
9dsUVU7ERK4,FALSE,['Portuguese'],"The video shows a musical performance by a band. The song is not a nursery rhyme or poem, and the video does not contain child-appealing elements. Therefore, it is not considered child-directed."
a0yO7Sy9IcY,FALSE,"['Russian', 'English']","This video features a musical performance by an adult singer. The song's lyrics and the singer's attire are not child-appropriate.  The performance takes place in a large concert hall with an adult audience. Therefore, it does not meet the criteria for child-directed content."
aitlix5WYqY,FALSE,['English'],The content of this video is a discussion about the automotive industry and international trade.  It includes discussion of political figures such as Donald Trump and mentions of drugs and crime. This is not suitable for children.
aKCL3I5iQ18,FALSE,['Arabic'],"The music video contains suggestive themes and imagery, including scantily clad dancers and a lavish setting.  The lyrics, while not explicitly sexual, allude to adult themes and relationships. The overall tone and style are not appropriate for children."
akgNYX8i9Xs,FALSE,['Vietnamese'],The video contains romantic themes and is not intended for children.
AOVg2aLjIiU,FALSE,['English'],"This video contains violence, intense scenes, and is not suitable for children."
apWYFosjioo,FALSE,['Portuguese'],"The video contains romantic themes and is sung by adults.  Therefore, it is not considered child-directed."
AURkGj0jEx4,FALSE,['Indonesian'],The video contains romantic themes and does not meet the criteria for child-directed content.
B5PsIN_FkF4,FALSE,['Portuguese'],The music video contains mature themes and does not meet the criteria for child-directed content.
b5ZQob-mDGM,FALSE,['Indonesian'],"The music video contains romantic themes and features adult actors.  Therefore, it is not considered child-directed."
B6GrWH8O8h4,FALSE,['Arabic'],The music video contains mature themes such as alcohol consumption and does not contain child-appealing elements.
b8I-7Wk_Vbc,FALSE,"['Spanish', 'English']","The music video for Bailando by Enrique Iglesias features suggestive dance moves and romantic themes, making it inappropriate for children.  While there are some scenes with children present, the overall content and target audience are clearly adults."
bjVvUDXqU74,FALSE,['Portuguese'],This video contains religious content and is sung by adults.  It does not meet the criteria for child-directed content.
bMFGP35xnD4,FALSE,['Portuguese'],This video contains religious themes and is sung by adults.  It does not meet the criteria for child-directed content.
BNWjSidvQiU,FALSE,['Hindi'],"This video is not child-directed because it is a cooking tutorial for adults.  While the presenter has a friendly demeanor, the content focuses on a complex recipe with ingredients and techniques not suitable for children. There are no child-appealing elements present."
bOlPeteJnu4,FALSE,['en'],"The video is a sports commentary about the New York Giants football team.  The content is not designed for children, nor does it contain child-appealing elements. The discussion includes sports betting and mature themes not suitable for children."
bvVAc6FPx2c,FALSE,['Arabic'],"The music video contains children, but the themes and lyrics are not specifically designed for children.  The song is not a nursery rhyme or poem. Therefore, it is not considered child-directed."
bWUaznyZLd0,FALSE,['Portuguese'],This video contains religious content and is not aimed at children. The song is not a nursery rhyme or poem.
CJC5PY5erzI,FALSE,['Indonesian'],"This video contains a song about loss and grief, which is not suitable for children.  The lyrics express longing for a deceased loved one and are emotionally complex. The video also does not contain any child-appealing elements."
cx848AXKUWo,FALSE,['Russian'],"The video is about the process of creating diamonds in a laboratory.  It shows the industrial process, machinery, and interviews with scientists. The content is not designed for children and does not contain child-appealing elements."
D5NAnL7oyBg,FALSE,['en'],"This video is not child-directed because it is a cooking tutorial for adults.  It shows the preparation of three pasta bakes, and while the presenter has a friendly demeanor, the content is not simplified for children, nor does it include child-appealing elements."
d9i084l2UJ8,FALSE,['Russian'],"This video is not child-directed. It shows the industrial process of making mayonnaise, which is not a topic typically of interest to children.  The content is not designed for children, and it does not include child-appealing elements."
dcMlG1UA-jU,FALSE,['Hindi'],This video is a cooking tutorial for making idlis.  It does not contain any child-appealing elements or target children as its intended audience.
DF3XjEhJ40Y,FALSE,['French'],The music video contains romantic themes and adult actors.  It is not designed for children and does not contain child-appealing elements.
DwRR59ektIs,FALSE,['Spanish'],This video is a workout routine for adults.  It does not contain child-appealing elements or target children as its intended audience.
E7NgR0LEMbI,FALSE,['Indonesian'],"The video contains a song with romantic themes and is not aimed at children. Therefore, it is not considered child-directed."
ECxVfrwwTp0,FALSE,['Vietnamese'],The music video contains romantic themes and does not include child-appealing elements.
EE11q40D9w8,FALSE,['Korean'],This video shows a soccer game and commentary.  There are no child-appealing elements or features commonly enjoyed by children. The content is not explicitly created for children.
EgryNGwH14o,FALSE,['en'],"The video discusses the video game Lorn's Lure, which is a first-person exploration game. The content creator discusses the game's design and mechanics, comparing it to other similar games. The video includes gameplay footage and commentary, but it is not aimed at children. The discussion of game design and speedrunning is not appropriate for children."
ESS0M-OPfY0,FALSE,['Arabic'],"This video is a cooking tutorial showing how to make pickled olives.  The content is not designed for children, nor does it contain child-appealing elements.  It is a standard cooking demonstration."
EWz4fITO5qg,FALSE,['Vietnamese'],The music video contains romantic themes and does not include child-appealing elements.
f0lKR_4TU5s,FALSE,['Korean'],"This video is not child-directed. It depicts an adult male running 100km over 7 days.  There is no animation, child-appealing elements, or family-friendly themes. The content is focused on the adult's physical and mental experience of the challenge."
FdDMrIxTsxQ,FALSE,['Hindi'],"This video is a cooking tutorial.  It shows the preparation and cooking of a recipe. While the food being prepared is visually appealing, there are no child-appealing elements or features commonly enjoyed by children. Therefore, it is not considered child-directed."
FGXyvxzn-X8,FALSE,"['Korean', 'English']","This video features a K-pop group performing songs. While the music may appeal to some children, the content is not explicitly created for children and does not contain child-appealing elements. Therefore, it is not considered child-directed."
FkOt19CUC30,FALSE,['Vietnamese'],"This music video contains romantic themes and features adult actors.  The song is not a nursery rhyme or poem. Therefore, it is not considered child-directed."
FN7ALfpGxiI,FALSE,['Vietnamese'],"The music video contains romantic themes and features adult actors.  Therefore, it is not considered child-directed."
FocFked1TbQ,FALSE,['Indonesian'],The song is a love song with romantic themes and is not aimed at children.  The video is a black and white video of a person typing the lyrics of the song on a typewriter. There are no child-appealing elements.
fR4B5FDlNBA,FALSE,['Indonesian'],"This video contains a song with emotional themes of loss and longing, which are not typically suitable for children.  The visuals, while not explicitly violent or sexual, depict sadness and emotional distress, making it inappropriate for a young audience."
FTIjbV6yczo,FALSE,['Hindi'],"This video is a cooking tutorial.  It shows the preparation of a dish called Dal Makhani. While the video is family-friendly, it does not contain child-appealing elements or target children as its intended audience."
fVFp1fRFZNU,FALSE,['Portuguese'],This video contains a song performed on a stage in front of an adult audience.  There are no child-appealing elements present.
fWc5QGFCaUc,FALSE,['Russian'],"The video is about the manufacturing process of airships.  It shows the assembly, repair, and operation of airships. The content is not designed for children and does not contain child-appealing elements."
fZc7PFVhje8,FALSE,['Arabic'],"The music video contains romantic themes and features adult actors.  Therefore, it is not considered child-directed."
g8jZPyVNwig,FALSE,['Russian'],The video is about the use and functionality of a multi-tool.  It shows the tool being used to cut and sand wood and other materials. The content is not designed for children and does not include child-appealing elements.
GbTBLTwUWrs,FALSE,"['English', 'Ukrainian', 'Russian']","This video discusses the Russia-Ukraine war, showing missile launches and military equipment.  It includes interviews with political figures and analysts discussing the conflict's escalation. The content is serious in nature and not suitable for children."
GCRX7Go6eHM,FALSE,['Vietnamese'],"This video contains romantic themes and adult situations, making it inappropriate for children.  The music video depicts relationships between adults, and there are scenes that are not suitable for a child audience."
gDLr7sGMiMs,FALSE,['English'],"This video discusses bugs and updates to the video game Call of Duty: Black Ops Cold War Zombies.  The content is not child-directed because it focuses on gameplay mechanics, technical issues, and player experiences within a mature-rated video game. There are no child-appealing elements present."
GZixqLxpihw,FALSE,['Hindi'],"This video is a cooking tutorial for making rasam, a South Indian dish.  The content is not designed for children, nor does it contain child-appealing elements. It's a standard cooking demonstration aimed at adults."
Gzm2xZDS3rc,FALSE,['Korean'],This video contains mature themes and is not suitable for children. The dialogue suggests a minor is being exploited and controlled by an adult.  The content is not child-appealing and does not meet the criteria for child-directed content.
g_TGYUr0Lcs,FALSE,['Vietnamese'],"The music video contains romantic themes, including adult actors engaging in romantic interactions.  The storyline and imagery are not suitable for children."
I8UScN2tcrA,FALSE,['en'],"The video is a travel vlog, which is not typically made for children.  The content focuses on adult travel products and experiences, such as carry-on luggage, toiletries, and travel accessories. The presenter also discusses adult-oriented topics like weight limits for luggage and finding flight deals. There are no child-appealing elements present."
Ic8whn-t0Io,FALSE,['Indonesian'],"This music video contains romantic themes and features adult actors.  Therefore, it is not considered child-directed."
igIdKdjU5WE,FALSE,"['Arabic', 'English']","The video discusses depression, a topic that is not suitable for children. While the video uses animation, it is not child-like in nature. The content is too complex and deals with adult themes."
IhtmuWq57eM,FALSE,['Korean'],"This video is a scene from a Korean drama.  It features adult actors in professional settings and contains dialogue that is not suitable for children. Therefore, it does not meet the criteria for child-directed content."
Ik-CCxMVNEA,FALSE,['Arabic'],"This video contains a musical performance by Myriam Fares. The song is not a nursery rhyme or poem, and the performance includes adult themes and is not simplified for children. Therefore, it is not considered child-directed."
Il26S9uBQT4,FALSE,['Hindi'],"This cooking video is not child-directed.  While the presenter has a friendly demeanor, the content focuses on a specific recipe and cooking techniques, which are not simplified or presented in a way that would appeal to children.  There are no child-appealing elements such as animated characters or playful themes."
io-BG2YhXrA,FALSE,['Russian'],The song is a love song with no child-appealing elements.  The video contains scenes of nature and a man walking through various landscapes. There are no animated characters or family-friendly themes present.
IsPOtygII-Q,FALSE,['Hindi'],The song is a romantic Bollywood song with adult themes and is not intended for children.
iTsyDiyOF7o,FALSE,['Portuguese'],"This video contains a song performed on a stage in front of a large audience. The song has romantic themes and is not a nursery rhyme or poem.  The performers are adults. Therefore, it is not considered child-directed."
ivJZpIS_juQ,FALSE,['en'],"This video is a political commentary by Seth Meyers.  It contains adult humor, political satire, and references to mature themes.  It is not intended for children and would not be considered child-appealing."
J5d2QBc0rvU,FALSE,['Indonesian'],"The music video contains romantic themes and does not have child-appealing elements. Therefore, it is not considered child-directed."
J65d3aSkFwM,FALSE,['Russian'],"The video shows the process of making chocolate in a factory.  It is not child-directed because it focuses on industrial machinery and manufacturing processes, which are not typically of interest to children. While the final product is chocolate, the content itself is not designed to appeal to children."
JILq50emRXU,FALSE,['Russian'],"The video shows the process of making bricks in a factory.  The content is not designed for children, nor does it contain child-appealing elements. The video includes industrial machinery, processes, and technical details that are not suitable for a young audience."
jVClYcBpKeA,FALSE,['Arabic'],"The music video contains romantic themes and features adult actors.  The song is not a nursery rhyme or poem. Therefore, it is not considered child-directed."
K4e9ubvt3AA,FALSE,['Hindi'],"This video is a cooking tutorial for peanut chutney.  It does not contain any child-appealing elements or features commonly enjoyed by children. Therefore, it is not considered child-directed."
Kcf6MlSnSUw,FALSE,['Russian'],"The video shows the manufacturing process of modular buildings.  The content is not designed for children, nor does it contain child-appealing elements. The target audience is adults interested in construction and engineering."
kjUTs76Gnks,FALSE,['Hindi'],"This video contains romantic themes and adult actors.  The song is not a nursery rhyme or poem. Therefore, it is not considered child-directed."
KjYUMC4-IUs,FALSE,['English'],This video is about electric cars and their environmental impact.  It does not contain any child-appealing elements or target children as its intended audience.
kNJPalON82E,FALSE,['Portuguese'],The video contains religious content and is not designed for children. The song is not a nursery rhyme or poem.
KREKSUPia3k,FALSE,"['Korean', 'English']","The video contains a song with dance choreography. The song is not a nursery rhyme or poem.  While the dancers are young women, the song and dance moves are not explicitly designed for children. Therefore, it is not considered child-directed."
kRShwNqBQaw,FALSE,['Hindi'],"This video is a cooking tutorial.  It shows the preparation of Rajma Masala, an Indian dish. While the presenter is friendly and approachable, the content is not designed for children and does not include child-appealing elements."
kRt2sRyup6A,FALSE,['Spanish'],"The music video contains mature themes such as heartbreak and loss, and features adult actors in suggestive poses.  The song is not a children's rhyme or poem. Therefore, it is not considered child-directed."
KV8VIyvaK9s,FALSE,['Russian'],"The video shows the manufacturing process of escalators.  The content is instructional and focuses on industrial machinery and processes, which are not typically appealing or suitable for children. While there is no explicit adult content, the subject matter and visuals are not intended for a child audience."
Kydi10XfizI,FALSE,['Korean'],"This video is not child-directed. It depicts a mother preparing food for her son who is taking the Korean CSAT (College Scholastic Ability Test). The video includes conversations between the mother and son, and the mother's commentary on the day's events.  There are no child-appealing elements present."
KyXKGurjX_4,FALSE,['Vietnamese'],"The music video contains violent scenes, including gun violence and a death scene.  The themes are adult-oriented and not suitable for children."
KZYqugtbcG0,FALSE,['Arabic'],"The video contains romantic themes and is sung by an adult singer.  Therefore, it is not considered child-directed."
L6MsxmCSZlo,FALSE,['Korean'],"The video is a game show with two hosts.  The content is not explicitly created for children, nor does it contain child-appealing elements. The hosts are adults, and the content is not simplified for children."
Lby39cvOemI,FALSE,['Spanish'],This video discusses the changing symptoms of COVID-19 and is not intended for children.  The content is informative and geared towards an adult audience interested in health information.
LCyo565N_5w,FALSE,['Vietnamese'],This music video contains romantic themes and is not intended for children.
LRwE4jZmBy0,FALSE,['Indonesian'],"The music video contains romantic themes and portrays a relationship between two adults.  The song is not a nursery rhyme or poem. Therefore, it is not considered child-directed."
LuWir4GJlIw,FALSE,['Russian'],"This video is about the making of luxury mobile phones.  The content is not designed for children, nor does it contain child-appealing elements. The video shows industrial processes, close-ups of phone components, and discussions of manufacturing techniques.  The price point of the phones is also mentioned, which is not appropriate for a child audience."
lwFvC4dFx0o,FALSE,['Spanish'],"This video contains a musical performance by Pepe Aguilar and his band. The song has romantic themes and is not a nursery rhyme or poem.  The audience is clearly adults, and there are no child-appealing elements."
LwU2J-fiyc8,FALSE,['Russian'],"The video shows the process of ketchup production in a factory.  There are no child-appealing elements, and the content is not designed for children. The target audience is adults interested in manufacturing processes."
lxcpH6kvnmg,FALSE,['Portuguese'],"This video contains a song about heartbreak and infidelity, which are not suitable for children.  The lyrics and themes are explicitly adult in nature."
m0_SMiOecko,FALSE,['Arabic'],"The music video contains a storyline with a child actor, but it also includes adult actors and romantic themes, making it inappropriate for children."
m2mR0osyqFI,FALSE,['Vietnamese'],This music video contains romantic themes and does not meet the criteria for child-directed content.
M6mro7JV4fw,FALSE,['Portuguese'],The video contains religious content and is sung by an adult.  It does not meet the criteria for child-directed content.
Mb4xUU0utEI,FALSE,['Vietnamese'],"This music video contains romantic themes and features adult actors.  Therefore, it is not considered child-directed."
Mc9WSGhPshE,FALSE,['Indonesian'],This video contains romantic themes and is not intended for children.
mMuRgaV9wOM,FALSE,['Korean'],"This video is a consultation between a runner and a doctor regarding the runner's diet and exercise habits.  The content is not designed for children, nor does it contain child-appealing elements. The discussion includes topics such as blood vessel age, calorie intake, and exercise routines, which are not suitable for a young audience."
mZ9yZYo9Mmk,FALSE,['Portuguese'],The video contains religious content and is not aimed at children. The lyrics and the singer's style are not child-appealing.
NAG98gpC8Hw,FALSE,['Spanish'],The song is a romantic ballad with themes of heartbreak and longing.  It is not designed for children and does not contain child-appealing elements.
ndiq4VXO6LE,FALSE,['Portuguese'],"This video contains religious content and is not aimed at children. Therefore, it is not considered child-directed."
nkeLYw18xPk,FALSE,['Arabic'],The music video contains romantic themes and features adult actors.  It is not designed for children and does not contain child-appealing elements.
nnGp34b10qI,FALSE,['Hindi'],"This video is a cooking tutorial for making a traditional Indian sweet.  The content is not designed for children, nor does it contain child-appealing elements. While the presenter is friendly, the focus is on a complex recipe and cooking techniques, making it unsuitable for a child audience."
NPpELzyP4rw,FALSE,['Spanish'],"The music video contains a lion mascot, but the overall themes and style are not geared towards children. The lyrics and visuals are more suitable for a teenage or young adult audience."
NUsoVlDFqZg,FALSE,['Spanish'],"The music video for Bailando by Enrique Iglesias features mature themes, suggestive dancing, and is not aimed at children."
O--o-O-ABBw,FALSE,['Arabic'],This video contains a song performed by two adults.  The song has romantic themes and is not a nursery rhyme or children's poem. The video is not designed for children and does not contain child-appealing elements.
o6oTVfo2aTo,FALSE,['Korean'],This video is not child-directed because it contains mature themes such as romantic relationships and conflict between adults.  The dialogue and emotional expressions are not suitable for children.
oaFj0lRi3gw,FALSE,['Indonesian'],"The video contains romantic themes and portrays adult relationships, making it unsuitable for children."
oCN3BUBlErc,FALSE,['Indonesian'],This video contains romantic themes and is not intended for children.
ODlQNj9J-Nc,FALSE,['Korean'],"This video is a recording of Among Us gameplay.  While the avatars used are cartoonish, the gameplay involves violence (killing other players) and the players' commentary includes some exclamations that are not appropriate for children. Therefore, it does not meet the criteria for child-directed content."
oFbgfkh4cj8,FALSE,['Spanish'],"The video explains Einstein's theory of general relativity.  The content is not designed for children, nor does it contain child-appealing elements. The presenter is an adult, and the subject matter is complex scientific concepts."
omacvKrg-ys,FALSE,['Vietnamese'],"The music video contains romantic themes and portrays adult relationships, making it unsuitable for children."
On3b_3v26YU,FALSE,['Portuguese'],This video contains religious content and is not aimed at children.  The song is not a nursery rhyme or poem.
OST41MmjdTQ,FALSE,['Spanish'],"The video contains romantic themes and adult situations, making it inappropriate for children."
P2zOb0HGdxg,FALSE,['Spanish'],"The video contains violent scenes and mature themes, making it unsuitable for children. The song is not a nursery rhyme or poem."
P4fzOSVy6-o,FALSE,"['Hindi', 'Urdu']","The video contains romantic themes and adult content, including kissing scenes and suggestive dancing.  The song is not a nursery rhyme or poem. Therefore, it is not considered child-directed."
pGmBhKO49cE,FALSE,['Arabic'],"This video is a cooking tutorial for making a traditional Middle Eastern dessert.  The content is not designed for children, nor does it contain child-appealing elements. The recipe and instructions are not simplified for a child audience."
PpgS4WeHrZk,FALSE,['Arabic'],"This music video contains violent scenes and themes that are not suitable for children.  The lyrics are in Arabic, but the overall content is not appropriate for a child audience."
Psr7yfO_WY0,FALSE,['Indonesian'],This video contains romantic themes and is not suitable for children.
PVIvHCX35hU,FALSE,['Indonesian'],"The music video contains romantic themes and does not include child-appealing elements. Therefore, it is not considered child-directed."
Pw_AluJ1P2E,FALSE,['Russian'],The music video contains romantic themes and does not include child-appealing elements.  The song is not a nursery rhyme or poem.
q6FgMydW7X4,FALSE,['Indonesian'],This video contains romantic themes and is therefore not child-directed.
QCvxxurNriE,FALSE,['Portuguese'],"This video contains a musical performance by two adult singers. The song has romantic themes and is not a nursery rhyme or poem. Therefore, it is not considered child-directed."
Qf0T6rcfRcc,FALSE,['Russian'],"The video shows the manufacturing process of a vacuum circuit breaker.  The content is focused on industrial processes and engineering, which are not typically of interest to children. The video does not contain any child-appealing elements or characters."
qGb7H6aN32I,FALSE,['Vietnamese'],"The music video contains romantic themes and scenes of intimacy between adults, making it inappropriate for children."
qKVW_wJs91Q,FALSE,['Arabic'],"The video contains a song, but it is not a nursery rhyme or poem.  The video also features adult actors and romantic themes, which are not appropriate for children."
qpLAkDAs0Kc,FALSE,['English'],This video is a tutorial about Microsoft Ignite announcements.  It's a technical walkthrough of software features and is not intended for children.
qv6KlvdgpHc,FALSE,['Arabic'],"This video includes several scenes of violence and war, as well as discussions of political and religious conflict.  The content is not suitable for children."
QxamVP2dJCA,FALSE,['Portuguese'],"The video contains a musical performance by a band. The song has romantic themes and is not a nursery rhyme or poem. Therefore, it is not considered child-directed."
R2xk_LsETm0,FALSE,"['Hindi', 'English']","This video discusses IQ, how it is calculated, and ways to increase it.  While it uses some simple graphics and animations, the content is not explicitly designed for children and is too complex for a child audience. The video also includes discussions of adult topics such as income and success."
R3trO4a49go,FALSE,['Vietnamese'],This music video contains romantic themes and is not suitable for children.
R3Z0PRSS5e4,FALSE,['English'],"The video is not child-directed because it contains mature themes, strong language, and adult humor. It is a review of a Star Trek short film, and the reviewer uses profanity and discusses mature topics such as death and aging. The video is not designed for children, and it does not include child-appealing elements."
R9rVapGCf2c,FALSE,['Spanish'],"The music video contains mature themes such as heartbreak and loss, and features adult actors in romantic settings.  The song is not a children's rhyme or poem. Therefore, it is not considered child-directed."
r9WW6whBB48,FALSE,['Portuguese'],"The song is a ballad with religious themes.  It is not a nursery rhyme or children's song. The video features an adult woman and man. Therefore, it is not child-directed."
rdv0DjjgX5A,FALSE,['Korean'],"The video shows a student taking an exam.  The content is focused on the pressures and strategies involved in test-taking, which is not a child-directed topic. The language used is Korean."
Rgszfmk7ti0,FALSE,"['Indonesian', 'English']","The music video contains a young woman singing and dancing in dimly lit settings. The lyrics are about love and heartbreak, which are not appropriate for children. The overall tone and visuals are not child-appealing."
RXziCy--A-c,FALSE,['Russian'],"The video shows the manufacturing process of pavement tiles.  The content is not designed for children, nor does it contain child-appealing elements. The target audience is adults interested in manufacturing or engineering."
s0xwpBMZpSM,FALSE,['Russian'],"This video is a cooking tutorial for making lazy dumplings.  While the food itself might be appealing to children, the video's content and presentation are not specifically designed for or aimed at a child audience. It's a standard cooking demonstration with no child-appealing elements."
s9-z7z_L8lY,FALSE,['Arabic'],This video discusses the benefits and harms of hibiscus tea.  The content is presented by a pharmacist and includes medical terminology and information not suitable for children. The video is not animated and does not contain child-appealing elements.
saalFn025fU,FALSE,['Portuguese'],The song has romantic themes and is not aimed at children.
sesss3X4a1w,FALSE,['Spanish'],This video contains a song performed by an adult singer.  The song has religious themes and is not a nursery rhyme or children's poem. The video does not contain child-appealing elements or target children as its intended audience.
sMvXHYA5rCk,FALSE,['Korean'],This video shows two adults eating at a restaurant.  There are no child-appealing elements present.
soUKwdZS2zA,FALSE,['Hindi'],"This cooking video is not child-directed.  It shows the preparation of a dish, which is not simplified for children. The video does not contain child-appealing elements."
T-rlnOyamIA,FALSE,['Korean'],"The content of this video is a vlog of a high school student sharing his experience taking the national college entrance exam.  The content is not designed for children nor does it contain child-appealing elements. Therefore, it is not considered child-directed."
t37rAWDPFOs,FALSE,['English'],"This video depicts a first-person shooter game.  The game contains violence, weapons, and competitive gameplay, making it unsuitable for children."
t3juRG9YVKM,FALSE,['Korean'],This video is not child-directed because it contains mature themes such as conflict between family members and adult humor.  The dialogue and situations are not appropriate for children.
TapXs54Ah3E,FALSE,['Spanish'],"The music video contains romantic themes and features adult actors.  The song is not a nursery rhyme or poem. Therefore, it is not considered child-directed."
TBBVMwNOhaQ,FALSE,['English'],"The video is a product review of watches.  The content is not designed for children, nor does it contain child-appealing elements. The presenter is an adult, and the subject matter is not appropriate for children."
teeYFzdsQYU,FALSE,['English'],"This video discusses the ongoing conflict in Ukraine, including the use of long-range missiles and the potential escalation of the war.  The content is not suitable for children due to its mature themes of war, violence, and geopolitical conflict.  The visuals also include scenes of destruction and military equipment, which are not appropriate for a child audience."
tIZsI2jyRjQ,FALSE,['Korean'],"The video discusses the potential transfer of a soccer player, which is a topic not typically of interest to children.  The content includes discussion of contracts, salaries, and team strategies, all of which are beyond the typical understanding and interest of a child audience."
Tl4bQBfOtbg,FALSE,['Hindi'],"This video contains religious content and romantic themes involving adults.  Therefore, it is not considered child-directed."
tLcfAnN2QgY,FALSE,['Spanish'],"The music video contains romantic themes and features adult actors.  The song is not a children's rhyme or poem. Therefore, it is not considered child-directed."
Tu4sXwpY6S0,FALSE,['Portuguese'],The video contains a song performed by a band.  The song is not a nursery rhyme or poem and does not contain child-appealing elements. The video is not explicitly created for children.
Twae0QLDtOQ,FALSE,['Vietnamese'],"This video contains romantic themes and portrays adults in romantic situations.  Therefore, it is not considered child-directed."
txXXRMfp12w,FALSE,['Hindi'],This video contains religious content and is not intended for children.
t_shSXXV91w,FALSE,['Spanish'],"The music video contains romantic themes and features adult actors.  The song is not a nursery rhyme or poem. Therefore, it is not considered child-directed."
ucUBNCRJzsI,FALSE,['English'],"The video shows a woman painting a nutcracker.  There is no child-directed content. The video includes some mild swearing, which is not appropriate for children."
UCXao7aTDQM,FALSE,['Vietnamese'],"The music video contains romantic themes and features adult actors.  Therefore, it is not considered child-directed."
UFfb4zBFh7A,FALSE,['Arabic'],This is an interview with a political figure discussing his career and opinions.  The content is not designed for children and does not contain child-appealing elements.
